id,average,rank,latitude,longitude,elevation,state,name,total19,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
USS0020B25S,7610.1,622,47.23,-120.29,1670.3,WA,Trough,7304,47.23,-120.29,0.06,nearest_place,,,Malaga,WA,"Kittitas County",98828,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K39S,7594.6,623,39.62,-106.38,3139.4,CO,"Vail Mountain",8382,39.62,-106.38,0.25,nearest_place,,,"West Vail",CO,"Eagle County",81657,US,"TIGER/Line® dataset from the US Census Bureau"
USC00417327,7577.1,624,32.3664,-99.1925,494.1,TX,PUTNAM,8099,32.366758,-99.192484,1,rooftop,333,"E Ash Ave",Putnam,TX,"Callahan County",76469,US,"Statewide Partial"
USS0007E21S,7565.1,625,44.8,-107.84,2859,WY,"Bald Mtn.",9257,44.8,-107.84,0.04,nearest_place,,,Shell,WY,"Big Horn County",82441,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009G03S,7563.8,626,42.87,-109.09,3078.5,WY,"Hobbs Park",7732,42.87,-109.09,0.04,nearest_place,,,"Wind River",WY,"Fremont County",82514,US,"TIGER/Line® dataset from the US Census Bureau"
USS0012C22S,7550.6,627,46.84,-112.51,2139.7,MT,"Nevada Ridge",8098,46.84,-112.51,0.05,nearest_place,,,Lincoln,MT,"Lewis and Clark County",59639,US,"TIGER/Line® dataset from the US Census Bureau"
USS0016H02S,7526.1,628,41.55,-116.01,2209.8,NV,"Jack Creek Upper",7862,41.55,-116.01,0.05,nearest_place,,,"North Fork",NV,"Elko County",89801,US,"TIGER/Line® dataset from the US Census Bureau"
USC00412011,7519.1,629,27.7792,-97.5056,13.4,TX,"CORPUS CHRISTI NWS",6260,27.779391,-97.50694,0.97,nearest_street,366,"Pinson Dr","Corpus Christi",TX,"Nueces County",78406,US,"TIGER/Line® dataset from the US Census Bureau"
USS0018D20S,7504.5,630,45.36,-118.47,1380.7,OR,"Bowman Springs",7681,45.36,-118.47,0.04,nearest_place,,,Meacham,OR,"Umatilla County",97859,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005M17S,7502.2,631,37.61,-105.37,3246.1,CO,"Ute Creek",9169,37.61,-105.37,0.07,nearest_place,,,"Red Wing",CO,"Costilla County",81066,US,"TIGER/Line® dataset from the US Census Bureau"
USS0015A05S,7478,632,48.98,-115.82,1295.4,MT,"Garver Creek",7265,48.98,-115.82,0.04,nearest_place,,,Yaak,MT,"Lincoln County",59935,US,"TIGER/Line® dataset from the US Census Bureau"
USS0020H13S,7472.8,633,41.24,-120.79,1886.7,CA,"Adin Mtn",8392,41.24,-120.79,0.07,nearest_place,,,Adin,CA,"Modoc County",96006,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009D21S,7468.4,634,45.24,-109.46,1792.2,MT,"Burnt Mtn",9838,45.24,-109.46,0.15,nearest_place,,,Luther,MT,"Carbon County",59051,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K04S,7457,635,39.08,-106.61,3230.9,CO,"Independence Pass",8027,39.08,-106.61,0.05,nearest_place,,,Aspen,CO,"Pitkin County",81611,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007E34S,7453.3,636,44.57,-107.3,2706.6,WY,"Dome Lake",7278,44.57,-107.3,0.04,nearest_place,,,Wolf,WY,"Sheridan County",82844,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009S11S,7447.4,637,33.65,-109.31,2749.3,AZ,"Hannagan Meadows",10070,33.65,-109.31,0.04,nearest_place,,,Blue,AZ,"Greenlee County",85922,US,"TIGER/Line® dataset from the US Census Bureau"
US1MTPK0007,7438.6,638,45.6357,-110.4331,1677.9,MT,"LIVINGSTON 6.6 ESE",8552,45.635575,-110.433419,1,rooftop,506,"Swingley Rd",Livingston,MT,"Park County",59047,US,Park
USS0005J18S,7417.4,639,40.21,-105.57,2621.3,CO,"Copeland Lake",7397,40.208317,-105.565042,0.95,nearest_street,1051,"Wild Basin Rd",Allenspark,CO,"Boulder County",80510,US,"TIGER/Line® dataset from the US Census Bureau"
USS0020G02S,7410.1,640,42.7,-120.8,2158,OR,"Summer Rim",7474,42.7,-120.8,0.04,nearest_place,,,Paisley,OR,"Lake County",97636,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006J20S,7388.9,641,40.71,-106.01,2749.3,CO,Rawah,7696,40.71,-106.01,0.04,nearest_place,,,Walden,CO,"Jackson County",80480,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010C15S,7358.8,642,46.67,-110.33,2316.5,MT,"Daisy Peak",8922,46.67,-110.33,0.04,nearest_place,,,Martinsdale,MT,"Meagher County",59053,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K08S,7351.4,643,39.38,-106.2,3474.7,CO,"Fremont Pass",7950,39.38,-106.2,0.06,nearest_place,,,Breckenridge,CO,"Summit County",80424,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006G02S,7347,644,42.57,-106.09,2560.3,WY,"Reno Hill",8910,42.57,-106.09,0.04,nearest_place,,,Glenrock,WY,"Natrona County",82637,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K16S,7345.4,645,39.3,-106.11,3398.5,CO,"Buckskin Joe",8108,39.299445,-106.110782,0.98,nearest_street,1927,"Co Rd 8",Alma,CO,"Park County",80420,US,"TIGER/Line® dataset from the US Census Bureau"
USS0016H07S,7336.9,646,41.32,-116.34,2347,NV,"Toe Jam",8523,41.32,-116.34,0.08,nearest_place,,,Tuscarora,NV,"Elko County",89834,US,"TIGER/Line® dataset from the US Census Bureau"
USC00141179,7331.4,647,39.8775,-98.3036,503.2,KS,"BURR OAK 1N",9862,39.878494,-98.30535,0.98,rooftop,2250,"State Highway 128","Burr Oak",KS,"Jewell County",66936,US,Statewide
USS0007E18S,7318.4,648,44.68,-107.58,2849.9,WY,"Bone Springs Div",7377,44.68,-107.58,0.07,nearest_place,,,Dayton,WY,"Big Horn County",82836,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007M14S,7307.5,649,37.85,-107.73,3060.2,CO,"Mineral Creek",8538,37.85,-107.73,0.18,nearest_place,,,Silverton,CO,"San Juan County",81433,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007E06S,7281.7,650,44.16,-107.13,2889.5,WY,"Powder River Pass",6311,44.16,-107.13,0.03,nearest_place,,,"Ten Sleep",WY,"Washakie County",82442,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010R04S,7280.8,651,34.31,-110.75,2328.7,AZ,Heber,9056,34.31,-110.75,0.04,nearest_place,,,Heber,AZ,"Navajo County",85928,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019L44S,7280.2,652,38.84,-119.89,2608.2,CA,"Horse Meadow",9846,38.84,-119.89,0.11,nearest_place,,,Sorensens,CA,"Alpine County",96120,US,"TIGER/Line® dataset from the US Census Bureau"
USC00253175,7277.9,653,40.5314,-97.5964,496.8,NE,GENEVA,9892,40.53134,-97.596585,1,rooftop,1230,"K St",Geneva,NE,"Fillmore County",68361,US,Fillmore
USS0014A14S,7271.2,654,48.31,-114.84,1534.7,MT,"Hand Creek",5083,48.31,-114.84,0.03,nearest_place,,,Marion,MT,"Flathead County",59925,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005K28S,7256.6,655,39.44,-105.91,3230.9,CO,"Michigan Creek",7726,39.44,-105.91,0.08,nearest_place,,,Breckenridge,CO,"Park County",80424,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011H03S,7247,656,41.89,-111.57,1930,UT,"Tony Grove RS",7557,41.89,-111.57,0.05,nearest_place,,,Meadowville,UT,"Cache County",84038,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011P13S,7245.1,657,35.07,-111.84,2194.6,AZ,Fry,9903,35.07,-111.84,0.05,nearest_place,,,Mountainaire,AZ,"Coconino County",86001,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009F28S,7241.4,658,43.38,-109.88,2993.1,WY,"Gunsight Pass",7266,43.38,-109.88,0.03,nearest_place,,,Dubois,WY,"Sublette County",82513,US,"TIGER/Line® dataset from the US Census Bureau"
USC00253660,7234.5,659,40.6472,-98.3836,590.7,NE,"HASTINGS 4N",9007,40.64692,-98.382476,1,nearest_street,,"US 281",Hastings,NE,"Adams County",68901,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009F24S,7232.4,660,43.86,-109.32,2910.8,WY,Kirwin,7318,43.86,-109.32,0.02,nearest_place,,,Sunshine,WY,"Park County",82433,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K24S,7213.2,661,39.49,-106.17,3215.6,CO,"Copper Mountain",7340,39.498418,-106.170981,0.92,nearest_street,529,"Cr 1194",Frisco,CO,"Summit County",80443,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009D16S,7199.7,662,45.19,-109.35,2392.7,MT,"Cole Creek",9383,45.19,-109.35,0.13,nearest_place,,,"Red Lodge",MT,"Carbon County",59068,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011R06S,7198.7,663,34.46,-111.41,2225,AZ,"Baker Butte",9716,34.46,-111.41,0.08,nearest_place,,,Strawberry,AZ,"Coconino County",85544,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011J46S,7190.5,664,40.61,-111.1,2523.7,UT,"Beaver Divide",8240,40.61,-111.1,0.07,nearest_place,,,Woodland,UT,"Summit County",84036,US,"TIGER/Line® dataset from the US Census Bureau"
USS0017H07S,7182.5,665,41.52,-117.63,1828.8,NV,"Lamance Creek",7962,41.52,-117.63,0.09,nearest_place,,,"Paradise Valley",NV,"Humboldt County",89426,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019L42S,7169.5,666,38.4,-119.54,2838.6,CA,"Summit Meadow",8524,38.4,-119.54,0.06,nearest_place,,,Walker,CA,"Mono County",96107,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009A01S,7163.5,667,48.17,-109.65,1432.6,MT,"Rocky Boy",6660,48.17,-109.65,0.07,nearest_place,,,Warrick,MT,"Hill County",59520,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010D39S,7149.4,668,45.5,-110.08,1930.9,MT,"East Boulder Mine",8353,45.5,-110.08,0.06,nearest_place,,,Limestone,MT,"Sweet Grass County",59061,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013966,7145,669,33.9786,-98.4928,310,TX,"WICHITA FALLS MUNI AP",6989,33.974908,-98.503327,0.92,nearest_street,663,"Ave J","Sheppard Afb",TX,"Wichita County",76311,US,"TIGER/Line® dataset from the US Census Bureau"
USC00420819,7136.7,670,40.8911,-111.8503,1508.8,UT,"BOUNTIFUL BENCH",8213,40.891493,-111.850355,0.99,rooftop,1430,"E 250 N",Bountiful,UT,"Davis County",84010,US,"Utah AGRC (and individual UT counties)"
USC00045915,7136.1,671,37.8792,-121.9303,661.4,CA,"MT DIABLO JUNCTION",8307,37.870355,-121.936317,0.92,nearest_street,1460,"N Gate Rd","Walnut Creek",CA,"Contra Costa County",94598,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007M31S,7127.9,672,37.49,-107.51,3316.2,CO,Vallecito,8442,37.49,-107.51,0.06,nearest_place,,,Vallecito,CO,"La Plata County",81122,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K44S,7109.5,673,39.6,-106.54,2889.5,CO,"Mccoy Park",8210,39.603133,-106.537706,0.95,nearest_street,3722,"Daybreak Rdg",Avon,CO,"Eagle County",81620,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007K13S,7095.2,674,40,-107.24,2956.6,CO,"Trapper Lake",7302,39.998494,-107.235612,0.95,nearest_street,3655,"Trappers Lake Rd",Meeker,CO,"Garfield County",81641,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007M35S,7083.7,675,37.66,-107.8,2718.8,CO,"Cascade #2",9687,37.659818,-107.795672,0.95,nearest_street,105,"Macfire Tree Ln",Durango,CO,"San Juan County",81301,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007K14S,7055.9,676,39.09,-107.63,2999.2,CO,"Overland Res.",8060,39.09,-107.63,0.04,nearest_place,,,Paonia,CO,"Delta County",81428,US,"TIGER/Line® dataset from the US Census Bureau"
USW00003957,7055.8,677,37.2839,-98.5528,467.9,KS,"MEDICINE LODGE",8257,37.283341,-98.551234,0.98,rooftop,1027,"NE Isabel Rd","Medicine Lodge",KS,"Barber County",67104,US,"Barber County"
USC00395481,7043.8,678,43.2358,-97.5714,406,SD,MENNO,9260,43.236208,-97.571379,0.99,rooftop,562,"E Juniper St",Menno,SD,"Hutchinson County",57045,US,Statewide
USW00094949,7026.2,679,40.6044,-98.4272,591.3,NE,"HASTINGS MUNI AP",8947,40.604284,-98.420555,0.94,nearest_street,1800,"N Marian Rd",Hastings,NE,"Adams County",68901,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010G08S,7010.9,680,42.51,-110.91,2365.2,WY,"Salt River Summit",7432,42.51,-110.91,0.07,nearest_place,,,Smoot,WY,"Lincoln County",83126,US,"TIGER/Line® dataset from the US Census Bureau"
USC00411920,7005,681,29.9614,-98.8944,436.8,TX,"COMFORT 2",5402,29.96104,-98.894453,0.99,rooftop,12,"High Street Rd",Comfort,TX,"Kendall County",78013,US,"Statewide Partial"
USS0018E08S,6993.2,682,44.76,-118.31,1649,OR,"Gold Center",7306,44.76,-118.31,0.09,nearest_place,,,Sumpter,OR,"Grant County",97877,US,"TIGER/Line® dataset from the US Census Bureau"
USS0014F17S,6986.7,683,43.88,-114.67,2276.9,ID,Galena,7014,43.88,-114.67,0.04,nearest_place,,,Obsidian,ID,"Blaine County",83340,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013E16S,6949.8,684,44.85,-113.84,2603,ID,"Schwartz Lake",6377,44.85,-113.84,0.06,nearest_place,,,Cobalt,ID,"Lemhi County",83229,US,"TIGER/Line® dataset from the US Census Bureau"
US1WASJ0003,6945.9,685,48.6079,-122.9466,51.5,WA,"ORCAS 0.7 NNW",6140,48.607526,-122.947135,0.99,rooftop,124,"Warm Valley Ln",Orcas,WA,"San Juan County",98280,US,"San Juan"
USW00014935,6927.6,686,40.9611,-98.3136,560.8,NE,"GRAND ISLAND AP",10093,40.959906,-98.317128,0.96,nearest_street,2298,"E Airport Rd","Grand Island",NE,"Hall County",68803,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006M23S,6918.9,687,37.38,-106.55,3352.8,CO,"Lily Pond",9152,37.38,-106.55,0.03,nearest_place,,,Espinosa,CO,"Conejos County",81120,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012919,6913.5,688,25.9156,-97.4186,7,TX,BROWNSVILLE,5806,25.916874,-97.4183,0.97,nearest_street,6832,"State Hwy 4",Brownsville,TX,"Cameron County",78521,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010C09S,6899.2,689,46.79,-110.68,1966,MT,"Deadman Creek",7015,46.79,-110.68,0.05,nearest_place,,,Neihart,MT,"Meagher County",59465,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019L13S,6884.2,690,38.07,-119.23,2878.8,CA,"Virginia Lakes Ridge",8621,38.07,-119.23,0.17,nearest_place,,,Lundy,CA,"Mono County",93541,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011R05S,6858.9,691,34.75,-111.41,2325.6,AZ,"Happy Jack",8446,34.75,-111.41,1,nearest_place,,,"Happy Jack",AZ,"Coconino County",86024,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011F11S,6847.5,692,43.21,-111.69,2002.5,ID,"Sheep Mtn.",6969,43.21,-111.69,0.05,nearest_place,,,"Idaho Falls",ID,"Bingham County",83405,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010D07S,6841.3,693,45.01,-110.01,2240.3,MT,"Northeast Entrance",7345,45.003972,-110.011646,0.93,nearest_street,206,"NE Entrance Rd",Livingston,MT,"Park County",59047,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013M07S,6836.1,694,37.4,-113.46,2536.5,UT,"Gardner Peak",9318,37.4,-113.46,0.12,nearest_place,,,"Pine Valley",UT,"Washington County",84781,US,"TIGER/Line® dataset from the US Census Bureau"
USS0016H05S,6825.9,695,41.78,-116.03,2041.2,NV,"Laurel Draw",7662,41.78,-116.03,0.12,nearest_place,,,Patsville,NV,"Elko County",89831,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013M06S,6825.3,696,37.5,-113.94,2061.4,UT,"Gutz Peak",10379,37.5,-113.94,0.03,nearest_place,,,Enterprise,UT,"Washington County",84725,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007E39S,6822.2,697,44.81,-107.41,2094,WY,"Tie Creek",7878,44.81,-107.41,0.09,nearest_place,,,Dayton,WY,"Sheridan County",82836,US,"TIGER/Line® dataset from the US Census Bureau"
USC00342944,6820.5,698,35.2164,-99.8628,627.9,OK,ERICK,8484,35.216034,-99.862119,0.98,nearest_street,466,"E 2nd St",Erick,OK,"Beckham County",73645,US,"TIGER/Line® dataset from the US Census Bureau"
US1COBO0202,6812.3,699,40.1103,-105.4391,2609.1,CO,"WARD 4.6 NE",6904,40.110131,-105.438966,1,rooftop,410,"Ridge Rd",Ward,CO,"Boulder County",80481,US,Boulder
USS0003E03S,6808.8,700,44.11,-103.98,2100.1,SD,"Blind Park",6434,44.11,-103.98,0.07,nearest_place,,,"Four Corners",WY,,82715,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009S01S,6797.9,701,33.98,-109.5,2781.3,AZ,Baldy,8418,33.98,-109.5,0.16,nearest_place,,,Greer,AZ,"Apache County",85927,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010C27S,6796.5,702,46.48,-110.71,2316.5,MT,"Elk Peak",5612,46.48,-110.71,0.05,nearest_place,,,Lennep,MT,"Meagher County",59053,US,"TIGER/Line® dataset from the US Census Bureau"
US1SDMN0001,6794.5,703,43.8624,-97.7907,406,SD,"FULTON 9.4 N",10700,43.862436,-97.790353,1,rooftop,24314,"421st Ave",Fulton,SD,"Miner County",57340,US,Statewide
USW00014941,6789,704,41.9856,-97.4353,472.7,NE,"NORFOLK KARL STEFAN AP",6889,41.986328,-97.426673,1,nearest_street,,"US 81",Norfolk,NE,"Madison County",68701,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013C36S,6783.1,705,46.13,-113.31,2194.6,MT,"Peterson Meadows",5744,46.13,-113.31,0.09,nearest_place,,,Georgetown,MT,"Granite County",59711,US,"TIGER/Line® dataset from the US Census Bureau"
USS0008M08S,6773.7,706,37.65,-108.01,2773.7,CO,"Scotch Creek",7962,37.65,-108.01,0.16,nearest_place,,,Rico,CO,"Dolores County",81332,US,"TIGER/Line® dataset from the US Census Bureau"
US1TXTY0005,6763.8,707,32.4096,-100.0846,635.8,TX,"MERKEL 5.8 SW",6799,32.410289,-100.089564,0.95,nearest_street,3798,"FM 1085 S",Merkel,TX,"Taylor County",79536,US,"TIGER/Line® dataset from the US Census Bureau"
USC00147542,6762.8,708,39.7772,-98.7783,554.7,KS,"SMITH CTR",6668,39.777123,-98.77816,1,rooftop,118,"Belmont St","Smith Center",KS,"Smith County",66967,US,Statewide
USC00413508,6761.7,709,28.3064,-98.1222,68.6,TX,"GEORGE WEST 2 SSW",4729,28.307682,-98.114122,1,nearest_street,,"US 281","George West",TX,"Live Oak County",78022,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005K27S,6758.7,710,39.66,-105.59,3230.9,CO,"Echo Lake",6249,39.659957,-105.590068,0.99,nearest_street,13397,"State Hwy 103","Idaho Springs",CO,"Clear Creek County",80452,US,"TIGER/Line® dataset from the US Census Bureau"
USC00417873,6752.7,711,29.3283,-99.4653,290.5,TX,SABINAL,5784,29.328105,-99.46541,1,rooftop,1031,"El Paso St",Uvalde,TX,"Uvalde County",78801,US,Uvalde
USS0007M29S,6739.8,712,37.8,-107.92,3109,CO,"Lizard Head Pass",6997,37.8,-107.92,0.08,nearest_place,,,Ophir,CO,"Dolores County",81426,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011C04S,6736.9,713,46.35,-111.85,2097,MT,"Tizer Basin",7214,46.35,-111.85,0.06,nearest_place,,,"Jefferson City",MT,"Jefferson County",59638,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019L17S,6735.6,714,38.44,-119.37,2814.2,CA,"Lobdell Lake",7937,38.44,-119.37,0.06,nearest_place,,,Walker,CA,"Mono County",96107,US,"TIGER/Line® dataset from the US Census Bureau"
USS0021F22S,6718.6,715,43.23,-121.81,1478.3,OR,"Chemult Alternate",7325,43.23,-121.81,0.3,nearest_place,,,Chemult,OR,"Klamath County",97731,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009N05S,6702.5,716,36.33,-109.06,2804.2,AZ,"Beaver Spring",7933,36.33,-109.06,0.08,nearest_place,,,Beclabito,NM,,87461,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010C03S,6695,717,46.11,-110.47,1981.2,MT,Porcupine,6995,46.11,-110.47,0.1,nearest_place,,,Wilsall,MT,"Park County",59086,US,"TIGER/Line® dataset from the US Census Bureau"
USS0018G01S,6692.8,718,42.75,-118.69,2130.6,OR,Silvies,7012,42.75,-118.69,0.04,nearest_place,,,Frenchglen,OR,"Harney County",97736,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009S02S,6682.7,719,33.92,-109.46,2804.2,AZ,"Maverick Fork",8192,33.92,-109.46,0.08,nearest_place,,,Greer,AZ,"Apache County",85927,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006J18S,6673.5,720,40.23,-106.6,2816.4,CO,"Buffalo Park",6867,40.23,-106.6,0.04,nearest_place,,,Kremmling,CO,"Grand County",80459,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013C13S,6665,721,46.41,-113.43,2197.6,MT,"Black Pine",7163,46.41,-113.43,0.05,nearest_place,,,Philipsburg,MT,"Granite County",59858,US,"TIGER/Line® dataset from the US Census Bureau"
USS0012C13S,6662.4,722,46.44,-112.19,1975.1,MT,"Frohner Meadow",7399,46.44,-112.19,0.12,nearest_place,,,Rimini,MT,"Jefferson County",59601,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009E09S,6657.1,723,44.3,-109.24,2670,WY,Marquette,9203,44.3,-109.24,0.03,nearest_place,,,Wapiti,WY,"Park County",82450,US,"TIGER/Line® dataset from the US Census Bureau"
USS0014F16S,6647.9,724,43.71,-114.16,2267.7,ID,Hyndman,7105,43.71,-114.16,0.08,nearest_place,,,Triumph,ID,"Blaine County",83333,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013962,6645,725,32.4106,-99.6822,545.6,TX,"ABILENE RGNL AP",5885,32.411651,-99.680933,0.97,nearest_street,2944,"W Access Dr",Abilene,TX,"Taylor County",79602,US,"TIGER/Line® dataset from the US Census Bureau"
USC00480140,6644.7,726,43.7728,-111.0339,1962.9,WY,"ALTA 1 NNW",6959,43.772934,-111.03368,1,rooftop,375,"W Kaufman Rd",Alta,WY,"Teton County",83414,US,Teton
USS0011E03S,6632.1,727,44.59,-111.82,2255.5,MT,"Lakeview Ridge",7531,44.59,-111.82,0.63,nearest_place,,,Lima,MT,"Beaverhead County",59739,US,"TIGER/Line® dataset from the US Census Bureau"
USS0003E05S,6623.7,728,44.21,-103.79,1868.4,SD,"North Rapid Creek",6435,44.210836,-103.784647,0.95,nearest_street,22034,"Buskala Pl",Lead,SD,"Lawrence County",57754,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006N14S,6623.5,729,36.72,-106.26,3048,NM,Hopewell,8365,36.72,-106.26,0.03,nearest_place,,,Ensenada,NM,"Rio Arriba County",87575,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005J11S,6621.1,730,40.58,-105.63,2859,CO,"Hourglass Lake",6534,40.580443,-105.629501,0.98,nearest_street,3838,"W Co Rd 145 (campground)",Bellvue,CO,"Larimer County",80512,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005J04S,6594.7,731,40.4,-105.85,2752.3,CO,"Phantom Valley",6076,40.4,-105.85,0.04,nearest_place,,,Gould,CO,"Grand County",80480,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K45S,6591.6,732,39.6,-106.51,2590.8,CO,"Beaver Ck Village",7421,39.599283,-106.511735,0.98,rooftop,747,"Cinch Rd",Avon,CO,"Eagle County",81620,US,Eagle
